id,score,p,T,Min,start,mutation,score_list,sleeper_string
0,8877.0,1.0,7,423.0,valid,light,8511.0~8521.0~8521.0~8521.0~8521.0~8538.0~8538.0~8538.0~8574.0~8574.0~8584.0~8584.0~8591.0~8591.0~8591.0~8608.0~8621.0~8631.0~8631.0~8648.0~8648.0~8648.0~8661.0~8678.0~8691.0~8708.0~8716.0~8729.0~8729.0~8729.0~8729.0~8729.0~8729.0~8746.0~8746.0~8746.0~8746.0~8746.0~8752.0~8752.0~8752.0~8752.0~8752.0~8752.0~8758.0~8771.0~8784.0~8784.0~8784.0~8784.0~8784.0~8784.0~8784.0~8784.0~8784.0~8784.0~8784.0~8784.0~8784.0~8784.0~8784.0~8794.0~8794.0~8794.0~8807.0~8820.0~8820.0~8820.0~8833.0~8833.0~8833.0~8833.0~8833.0~8833.0~8833.0~8846.0~8859.0~8859.0~8859.0~8859.0~8859.0~8859.0~8859.0~8859.0~8859.0~8859.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0~8877.0,8877.0	1.0	7	423.0	False;False;False	train_33:Rotterdam Centraal>Dordrecht;train_41:Rotterdam Centraal>Rotterdam Alexander>Gouda>Alphen a/d Rijn>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Amsterdam Sloterdijk;train_42:Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Gouda;train_44:Zaandam>Beverwijk>Castricum>Zaandam>Hoorn>Alkmaar;train_45:Den Haag Centraal>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Sloterdijk>Zaandam>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel;train_48:Delft>Den Haag Centraal;train_50:Haarlem>Beverwijk>Castricum>Alkmaar>Den Helder
1,8882.0,1.0,7,418.0,valid,light,8561.0~8561.0~8587.0~8587.0~8587.0~8587.0~8587.0~8587.0~8597.0~8597.0~8597.0~8621.0~8638.0~8638.0~8638.0~8638.0~8638.0~8651.0~8651.0~8651.0~8651.0~8651.0~8651.0~8651.0~8661.0~8661.0~8685.0~8685.0~8685.0~8685.0~8685.0~8685.0~8702.0~8702.0~8702.0~8726.0~8743.0~8743.0~8743.0~8743.0~8743.0~8743.0~8743.0~8743.0~8743.0~8743.0~8760.0~8784.0~8784.0~8801.0~8818.0~8818.0~8818.0~8818.0~8818.0~8818.0~8818.0~8818.0~8818.0~8818.0~8828.0~8828.0~8828.0~8828.0~8828.0~8828.0~8828.0~8828.0~8828.0~8828.0~8828.0~8852.0~8852.0~8852.0~8852.0~8852.0~8852.0~8852.0~8852.0~8852.0~8852.0~8852.0~8852.0~8852.0~8852.0~8852.0~8852.0~8852.0~8862.0~8862.0~8862.0~8862.0~8862.0~8862.0~8862.0~8862.0~8862.0~8872.0~8872.0~8872.0~8872.0~8872.0~8872.0~8872.0~8872.0~8872.0~8872.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0~8882.0,8882.0	1.0	7	418.0	False;False;False	train_198:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem;train_208:Hoorn>Alkmaar;train_210:Zaandam>Castricum>Beverwijk>Zaandam>Amsterdam Sloterdijk>Amsterdam Zuid>Schiphol Airport>Leiden Centraal;train_212:Zaandam>Hoorn>Alkmaar>Den Helder;train_213:Gouda>Den Haag Centraal>Leiden Centraal>Alphen a/d Rijn>Gouda>Rotterdam Alexander>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal;train_214:Rotterdam Centraal>Dordrecht;train_215:Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Beverwijk>Castricum>Alkmaar
