state_id,algorithm,score,fraction_used_connections,number_routes,total_minutes,is_solution,sleeper_string,start_state,mutation,runtime
10,hill_climber_light_valid_start,8832.0,1.0,7,468.0,True,8832.0	1.0	7	468.0	False;False;False	train_63:Den Haag Centraal>Delft;train_69:Delft>Den Haag Centraal>Delft>Den Haag Centraal>Leiden Centraal;train_79:Haarlem>Beverwijk>Zaandam>Castricum>Beverwijk>Castricum>Alkmaar;train_82:Rotterdam Centraal>Dordrecht;train_83:Heemstede-Aerdenhout>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Amsterdam Sloterdijk>Amsterdam Zuid;train_84:Heemstede-Aerdenhout>Haarlem>Amsterdam Sloterdijk>Zaandam>Hoorn>Alkmaar>Den Helder;train_85:Leiden Centraal>Alphen a/d Rijn>Gouda>Rotterdam Alexander>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Gouda,valid,light,0.05626058578491211
11,hill_climber_light_valid_start,8832.0,1.0,7,468.0,True,8832.0	1.0	7	468.0	False;False;False	train_1:Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal>Dordrecht;train_2:Amsterdam Zuid>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid>Schiphol Airport>Leiden Centraal;train_3:Beverwijk>Haarlem>Amsterdam Sloterdijk>Zaandam>Beverwijk>Castricum>Alkmaar;train_4:Castricum>Zaandam>Hoorn>Alkmaar>Den Helder;train_5:Gouda>Alphen a/d Rijn>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Amsterdam Sloterdijk>Amsterdam Centraal;train_6:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel;train_7:Den Haag Centraal>Leiden Centraal,valid,light,0.051750898361206055
12,hill_climber_light_valid_start,8888.0,1.0,7,412.0,True,8888.0	1.0	7	412.0	False;False;False	train_1:Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal>Dordrecht;train_2:Den Haag Centraal>Leiden Centraal>Alphen a/d Rijn;train_3:Castricum>Zaandam>Amsterdam Sloterdijk>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Beverwijk>Castricum>Alkmaar;train_4:Alphen a/d Rijn>Gouda;train_5:Beverwijk>Zaandam>Hoorn>Alkmaar>Den Helder;train_6:Beverwijk>Castricum;train_7:Haarlem>Heemstede-Aerdenhout>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal,valid,light,0.048102617263793945
13,hill_climber_light_valid_start,8782.0,1.0,7,518.0,True,8782.0	1.0	7	518.0	False;False;False	train_1:Dordrecht>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Leiden Centraal>Alphen a/d Rijn>Gouda;train_2:Alkmaar>Castricum>Beverwijk>Haarlem>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid>Schiphol Airport>Leiden Centraal;train_3:Amsterdam Zuid>Amsterdam Sloterdijk>Zaandam>Hoorn>Alkmaar>Den Helder;train_4:Amsterdam Amstel>Amsterdam Zuid;train_5:Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid;train_6:Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal>Delft>Den Haag Centraal;train_7:Castricum>Zaandam>Beverwijk>Castricum>Beverwijk,valid,light,0.04899024963378906
14,hill_climber_light_valid_start,8895.0,1.0,7,405.0,True,8895.0	1.0	7	405.0	False;False;False	train_38:Alkmaar>Hoorn>Zaandam>Beverwijk;train_39:Gouda>Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal>Rotterdam Alexander>Gouda>Alphen a/d Rijn;train_47:Rotterdam Centraal>Dordrecht;train_50:Alphen a/d Rijn>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Beverwijk>Castricum>Zaandam>Amsterdam Sloterdijk>Haarlem>Amsterdam Sloterdijk>Amsterdam Zuid;train_51:Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid>Schiphol Airport>Leiden Centraal>Den Haag Centraal;train_53:Den Haag Centraal>Delft;train_54:Castricum>Alkmaar>Den Helder,valid,light,0.05118536949157715
15,hill_climber_light_valid_start,8847.0,1.0,7,453.0,True,8847.0	1.0	7	453.0	False;False;False	train_96:Amsterdam Sloterdijk>Zaandam>Hoorn>Alkmaar>Den Helder;train_97:Castricum>Alkmaar;train_100:Gouda>Alphen a/d Rijn>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel;train_106:Beverwijk>Castricum>Zaandam>Beverwijk>Haarlem>Heemstede-Aerdenhout>Leiden Centraal;train_107:Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Amsterdam Sloterdijk>Amsterdam Zuid;train_108:Hoorn>Alkmaar;train_109:Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal>Dordrecht>Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal>Leiden Centraal,valid,light,0.05692267417907715
16,hill_climber_light_valid_start,8801.0,1.0,7,499.0,True,8801.0	1.0	7	499.0	False;False;False	train_122:Amsterdam Sloterdijk>Zaandam>Hoorn>Alkmaar>Castricum>Beverwijk>Haarlem;train_128:Amsterdam Zuid>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid>Schiphol Airport>Leiden Centraal;train_129:Delft>Den Haag Centraal>Delft>Den Haag Centraal>Gouda>Rotterdam Alexander>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Leiden Centraal;train_130:Gouda>Alphen a/d Rijn>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel;train_131:Beverwijk>Zaandam>Castricum>Beverwijk>Castricum>Beverwijk>Castricum>Beverwijk;train_132:Alkmaar>Den Helder;train_133:Rotterdam Centraal>Dordrecht,valid,light,0.05814814567565918
17,hill_climber_light_valid_start,8838.0,1.0,7,462.0,True,8838.0	1.0	7	462.0	False;False;False	train_24:Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk;train_33:Haarlem>Amsterdam Sloterdijk>Zaandam>Castricum>Alkmaar>Den Helder;train_34:Hoorn>Zaandam>Beverwijk>Haarlem>Heemstede-Aerdenhout>Leiden Centraal;train_37:Delft>Schiedam Centrum>Rotterdam Centraal>Rotterdam Alexander>Gouda>Alphen a/d Rijn>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk;train_38:Beverwijk>Castricum>Alkmaar>Hoorn;train_40:Den Haag Centraal>Delft>Den Haag Centraal>Leiden Centraal>Den Haag Centraal>Gouda;train_43:Rotterdam Centraal>Dordrecht>Rotterdam Centraal,valid,light,0.0515904426574707
18,hill_climber_light_valid_start,8973.0,1.0,6,427.0,True,8973.0	1.0	6	427.0	False;False;False	train_1:Castricum>Zaandam>Amsterdam Sloterdijk>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Beverwijk>Castricum>Alkmaar;train_2:Den Helder>Alkmaar>Hoorn>Zaandam>Beverwijk;train_3:Dordrecht>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Leiden Centraal>Heemstede-Aerdenhout>Haarlem;train_4:Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal>Delft;train_5:Delft>Den Haag Centraal;train_6:Gouda>Alphen a/d Rijn>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid,valid,light,0.04991722106933594
19,hill_climber_light_valid_start,9009.0,1.0,6,391.0,True,9009.0	1.0	6	391.0	False;False;False	train_1:Castricum>Zaandam>Amsterdam Sloterdijk>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Beverwijk>Castricum>Alkmaar;train_2:Dordrecht>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Leiden Centraal>Heemstede-Aerdenhout>Haarlem;train_3:Amsterdam Zuid>Amsterdam Amstel;train_4:Den Helder>Alkmaar>Hoorn>Zaandam>Beverwijk;train_5:Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal;train_6:Gouda>Alphen a/d Rijn>Leiden Centraal>Schiphol Airport>Amsterdam Zuid,valid,light,0.04638409614562988
