state_id,algorithm,score,fraction_used_connections,number_routes,total_minutes,is_solution,sleeper_string
21536,random_algorithm_3,8389.0,1.0,7,911.0,True,8389.0	1.0	7	911.0	False;False;False	train_1:Leiden Centraal>Alphen a/d Rijn>Leiden Centraal>Den Haag Centraal>Delft>Den Haag Centraal>Gouda>Alphen a/d Rijn>Gouda;train_2:Zaandam>Beverwijk>Zaandam>Beverwijk>Zaandam>Beverwijk>Haarlem;train_3:Amsterdam Sloterdijk>Zaandam>Hoorn>Alkmaar>Castricum>Beverwijk>Haarlem>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Sloterdijk;train_4:Rotterdam Alexander>Gouda>Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal>Rotterdam Alexander>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal>Rotterdam Alexander;train_5:Delft>Den Haag Centraal>Gouda>Rotterdam Alexander>Rotterdam Centraal>Rotterdam Alexander>Rotterdam Centraal>Dordrecht>Rotterdam Centraal>Rotterdam Alexander>Rotterdam Centraal>Dordrecht;train_6:Heemstede-Aerdenhout>Haarlem>Heemstede-Aerdenhout>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk>Zaandam>Amsterdam Sloterdijk>Amsterdam Zuid>Schiphol Airport>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal;train_7:Alkmaar>Den Helder>Alkmaar>Castricum>Alkmaar>Hoorn>Zaandam>Castricum
21869,random_algorithm_3,8457.0,1.0,7,843.0,True,8457.0	1.0	7	843.0	False;False;False	train_1:Rotterdam Alexander>Gouda>Rotterdam Alexander>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Gouda>Den Haag Centraal>Leiden Centraal>Schiphol Airport>Amsterdam Zuid;train_2:Heemstede-Aerdenhout>Haarlem>Beverwijk>Zaandam>Castricum>Alkmaar>Den Helder;train_3:Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal>Delft>Schiedam Centrum>Delft>Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal>Rotterdam Alexander>Rotterdam Centraal>Rotterdam Alexander;train_4:Delft>Den Haag Centraal>Gouda>Alphen a/d Rijn>Leiden Centraal>Den Haag Centraal>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Heemstede-Aerdenhout>Haarlem;train_5:Dordrecht>Rotterdam Centraal>Rotterdam Alexander>Gouda>Rotterdam Alexander>Rotterdam Centraal>Rotterdam Alexander>Rotterdam Centraal>Rotterdam Alexander>Gouda>Alphen a/d Rijn>Gouda;train_6:Amsterdam Sloterdijk>Haarlem>Amsterdam Sloterdijk>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Zaandam;train_7:Beverwijk>Castricum>Alkmaar>Hoorn>Zaandam>Hoorn>Zaandam
22720,random_algorithm_3,8463.0,1.0,7,837.0,True,8463.0	1.0	7	837.0	False;False;False	train_1:Castricum>Alkmaar>Hoorn>Alkmaar>Den Helder;train_2:Delft>Den Haag Centraal>Delft>Den Haag Centraal>Gouda>Alphen a/d Rijn>Gouda>Rotterdam Alexander>Rotterdam Centraal>Schiedam Centrum>Delft>Schiedam Centrum;train_3:Beverwijk>Castricum>Beverwijk>Zaandam>Hoorn>Zaandam>Hoorn;train_4:Schiedam Centrum>Delft>Den Haag Centraal>Leiden Centraal>Den Haag Centraal>Delft>Den Haag Centraal>Gouda>Rotterdam Alexander>Rotterdam Centraal>Dordrecht;train_5:Beverwijk>Castricum>Zaandam>Beverwijk>Zaandam>Castricum>Beverwijk>Haarlem>Heemstede-Aerdenhout>Haarlem;train_6:Amsterdam Zuid>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk>Zaandam>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid>Schiphol Airport>Amsterdam Zuid>Schiphol Airport>Amsterdam Zuid>Schiphol Airport>Leiden Centraal>Schiphol Airport;train_7:Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Beverwijk>Haarlem>Heemstede-Aerdenhout>Leiden Centraal>Heemstede-Aerdenhout>Leiden Centraal>Alphen a/d Rijn
22794,random_algorithm_3,8395.0,1.0,7,905.0,True,8395.0	1.0	7	905.0	False;False;False	train_1:Zaandam>Hoorn>Zaandam>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Sloterdijk>Zaandam>Amsterdam Sloterdijk>Zaandam>Amsterdam Sloterdijk;train_2:Leiden Centraal>Alphen a/d Rijn>Gouda>Alphen a/d Rijn>Gouda>Alphen a/d Rijn>Leiden Centraal>Schiphol Airport;train_3:Rotterdam Centraal>Schiedam Centrum>Rotterdam Centraal>Dordrecht>Rotterdam Centraal>Schiedam Centrum>Delft>Schiedam Centrum>Rotterdam Centraal>Rotterdam Alexander>Gouda>Rotterdam Alexander>Gouda>Den Haag Centraal;train_4:Amsterdam Zuid>Amsterdam Sloterdijk>Haarlem>Heemstede-Aerdenhout>Leiden Centraal>Den Haag Centraal>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Schiphol Airport>Leiden Centraal>Alphen a/d Rijn;train_5:Delft>Den Haag Centraal>Delft>Den Haag Centraal>Gouda>Alphen a/d Rijn>Gouda>Den Haag Centraal>Delft;train_6:Zaandam>Beverwijk>Haarlem>Beverwijk>Castricum>Alkmaar>Hoorn>Zaandam>Amsterdam Sloterdijk;train_7:Alkmaar>Den Helder>Alkmaar>Castricum>Alkmaar>Castricum>Zaandam>Hoorn
24251,random_algorithm_3,8408.0,1.0,7,892.0,True,8408.0	1.0	7	892.0	False;False;False	train_1:Dordrecht>Rotterdam Centraal>Dordrecht>Rotterdam Centraal>Rotterdam Alexander>Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal>Delft>Den Haag Centraal;train_2:Schiedam Centrum>Delft>Schiedam Centrum>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Sloterdijk;train_3:Alkmaar>Hoorn>Zaandam>Castricum>Alkmaar>Castricum>Alkmaar>Den Helder;train_4:Leiden Centraal>Alphen a/d Rijn>Gouda>Alphen a/d Rijn>Leiden Centraal>Alphen a/d Rijn>Gouda>Den Haag Centraal>Leiden Centraal;train_5:Amsterdam Sloterdijk>Zaandam>Hoorn>Zaandam>Hoorn>Alkmaar>Castricum;train_6:Zaandam>Beverwijk>Haarlem>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Beverwijk>Castricum>Beverwijk>Castricum>Zaandam;train_7:Heemstede-Aerdenhout>Haarlem>Heemstede-Aerdenhout>Leiden Centraal>Heemstede-Aerdenhout>Leiden Centraal>Heemstede-Aerdenhout>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Amstel
25402,random_algorithm_3,8432.0,1.0,7,868.0,True,8432.0	1.0	7	868.0	False;False;False	train_1:Amsterdam Zuid>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Sloterdijk>Haarlem>Heemstede-Aerdenhout>Haarlem>Beverwijk>Castricum>Zaandam>Castricum;train_2:Amsterdam Amstel>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Heemstede-Aerdenhout>Leiden Centraal>Den Haag Centraal>Delft>Den Haag Centraal>Gouda;train_3:Gouda>Alphen a/d Rijn>Gouda>Alphen a/d Rijn>Gouda>Rotterdam Alexander>Rotterdam Centraal>Rotterdam Alexander>Rotterdam Centraal>Dordrecht;train_4:Alkmaar>Den Helder>Alkmaar>Castricum>Alkmaar>Castricum>Alkmaar>Hoorn;train_5:Beverwijk>Castricum>Alkmaar>Hoorn>Zaandam>Amsterdam Sloterdijk>Zaandam>Beverwijk>Haarlem;train_6:Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Schiphol Airport>Leiden Centraal>Alphen a/d Rijn>Gouda>Den Haag Centraal>Leiden Centraal>Den Haag Centraal>Leiden Centraal;train_7:Rotterdam Centraal>Schiedam Centrum>Delft>Schiedam Centrum>Delft>Schiedam Centrum>Delft>Den Haag Centraal>Gouda>Rotterdam Alexander>Rotterdam Centraal>Rotterdam Alexander>Gouda
28138,random_algorithm_3,8432.0,1.0,7,868.0,True,8432.0	1.0	7	868.0	False;False;False	train_1:Delft>Den Haag Centraal>Leiden Centraal>Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal>Dordrecht>Rotterdam Centraal>Rotterdam Alexander>Gouda;train_2:Alkmaar>Hoorn>Zaandam>Amsterdam Sloterdijk>Haarlem>Beverwijk>Castricum>Zaandam>Hoorn;train_3:Amsterdam Amstel>Amsterdam Zuid>Schiphol Airport>Amsterdam Zuid>Schiphol Airport>Amsterdam Zuid>Schiphol Airport>Leiden Centraal>Heemstede-Aerdenhout>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Beverwijk;train_4:Amsterdam Centraal>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Sloterdijk>Zaandam>Beverwijk>Haarlem>Heemstede-Aerdenhout>Leiden Centraal>Den Haag Centraal>Gouda;train_5:Gouda>Alphen a/d Rijn>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Sloterdijk;train_6:Beverwijk>Castricum>Alkmaar>Castricum>Beverwijk>Zaandam>Castricum>Alkmaar>Den Helder;train_7:Rotterdam Centraal>Rotterdam Alexander>Rotterdam Centraal>Rotterdam Alexander>Rotterdam Centraal>Rotterdam Alexander>Rotterdam Centraal>Dordrecht>Rotterdam Centraal>Rotterdam Alexander>Rotterdam Centraal>Rotterdam Alexander>Gouda>Rotterdam Alexander
28288,random_algorithm_3,8411.0,1.0,7,889.0,True,8411.0	1.0	7	889.0	False;False;False	train_1:Amsterdam Amstel>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Sloterdijk>Haarlem;train_2:Beverwijk>Castricum>Alkmaar>Hoorn>Zaandam>Hoorn>Zaandam>Amsterdam Sloterdijk;train_3:Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Heemstede-Aerdenhout>Haarlem>Beverwijk>Haarlem>Beverwijk>Castricum>Beverwijk>Zaandam;train_4:Den Haag Centraal>Gouda>Alphen a/d Rijn>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Centraal;train_5:Rotterdam Alexander>Gouda>Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal>Dordrecht>Rotterdam Centraal>Rotterdam Alexander>Gouda>Alphen a/d Rijn;train_6:Zaandam>Castricum>Alkmaar>Den Helder>Alkmaar>Den Helder;train_7:Leiden Centraal>Heemstede-Aerdenhout>Leiden Centraal>Schiphol Airport>Leiden Centraal>Den Haag Centraal>Gouda>Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal
28838,random_algorithm_3,8394.0,1.0,7,906.0,True,8394.0	1.0	7	906.0	False;False;False	train_1:Alkmaar>Den Helder>Alkmaar>Hoorn>Zaandam>Castricum>Alkmaar>Castricum;train_2:Schiedam Centrum>Delft>Schiedam Centrum>Rotterdam Centraal>Dordrecht>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Gouda>Rotterdam Alexander>Rotterdam Centraal>Schiedam Centrum>Delft;train_3:Schiedam Centrum>Delft>Den Haag Centraal>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Sloterdijk>Haarlem>Heemstede-Aerdenhout;train_4:Amsterdam Sloterdijk>Haarlem>Heemstede-Aerdenhout>Haarlem>Heemstede-Aerdenhout>Leiden Centraal>Alphen a/d Rijn>Gouda>Rotterdam Alexander>Rotterdam Centraal>Rotterdam Alexander>Rotterdam Centraal>Rotterdam Alexander>Gouda;train_5:Zaandam>Castricum>Beverwijk>Zaandam>Amsterdam Sloterdijk>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal;train_6:Den Haag Centraal>Gouda>Alphen a/d Rijn>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Sloterdijk>Zaandam;train_7:Haarlem>Beverwijk>Castricum>Alkmaar>Den Helder>Alkmaar>Castricum>Zaandam
29877,random_algorithm_3,8433.0,1.0,7,867.0,True,8433.0	1.0	7	867.0	False;False;False	train_1:Amsterdam Sloterdijk>Haarlem>Heemstede-Aerdenhout>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk>Zaandam>Beverwijk>Castricum>Alkmaar>Castricum;train_2:Schiedam Centrum>Delft>Schiedam Centrum>Rotterdam Centraal>Dordrecht>Rotterdam Centraal>Schiedam Centrum>Rotterdam Centraal>Rotterdam Alexander>Rotterdam Centraal>Rotterdam Alexander>Rotterdam Centraal>Rotterdam Alexander>Rotterdam Centraal;train_3:Amsterdam Centraal>Amsterdam Sloterdijk>Zaandam>Hoorn>Alkmaar>Den Helder;train_4:Amsterdam Amstel>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid>Schiphol Airport>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Zaandam>Beverwijk;train_5:Alkmaar>Den Helder>Alkmaar>Den Helder>Alkmaar;train_6:Alkmaar>Hoorn>Alkmaar>Castricum>Zaandam>Beverwijk>Haarlem>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Centraal;train_7:Rotterdam Alexander>Gouda>Den Haag Centraal>Gouda>Alphen a/d Rijn>Leiden Centraal>Den Haag Centraal>Delft>Den Haag Centraal>Leiden Centraal
